text,emotion
"hej, dziś jest piękny dzień, czas wyjść i cieszyć się życiem!",1
"""czuję się tak, jakbym był zupełnie sam na świecie. nie ma nikogo, kto mógłby mnie wesprzeć w tych trudnych chwilach.""",2
"""nie wiem, co się dzieje, ale czuję, że to coś złego. czuję, że jestem w niebezpieczeństwie i nie mam pojęcia, jak sobie z tym poradzić.""",3
"""nie mam już siły tolerować twojej nieodpowiedzialności! to jest po prostu nie do zniesienia!""",4
"""kiedy widzę, jak ktoś kicha lub kaszle, mam ochotę zakopać go żywcem w głębokim dole, tak aby nikt nigdy go nie zobaczył ani nie usłyszał jego obrzydliwego odgłosu.""",5
"""nie wiem, co mam myśleć o tym wszystkim.""",6
"""myślę, że to w porządku.""",0
"""życie jest piękne i chcę cieszyć się każdą chwilą!""",1
"""czuję się tak samotny i zagubiony, jakbym nie miał żadnego celu w życiu.""",2
"""czy w obecnych czasach możemy czuć się bezpiecznie? czy nasze dane są wystarczająco chronione przed nieupoważnionym dostępem? czy nasze prywatne informacje nie będą wykorzystywane przeciwko nam? to są pytania, które wciąż pozostają bez odpowiedzi i sprawiają, że czuję się niepewnie.""",3
"""nie mam dość już tego! dość tego wszystkiego! nie chcę tego słuchać ani znosić dłużej!""",4
"""twoje życie jest tak bezwartościowe, że nawet najbardziej bezlitosny morderca by się wstydził cię zabić.”",5
"""co? nie mógłbym tego powiedzieć!""",6
"""mogę zrozumieć obie strony tego tematu i widzę, że obie mają ważne punkty widzenia.""",0
"jestem tak szczęśliwy, że mogę cieszyć się każdym dniem! życie jest piękne i jestem wdzięczny za wszystko, co mam!",1
"""czuję się tak samotny i bezradny. nie wiem, jak mam się zmienić, aby znaleźć szczęście. czasami czuję, że jestem tak daleko od tego, co chcę, że nawet nie mam siły, aby zacząć iść w tym kierunku.""",2
"""oh boże, co się stanie? nie wiem, co robić! czy to już koniec? czy jest jeszcze szansa na wyjście z tej sytuacji? jestem tak przerażony... nie wiem, co robić!""",3
"""nie mam już dość tego wszystkiego! to jest po prostu niesprawiedliwe i nie mogę tego dłużej znosić!""",4
"""kiedy widzę ludzi, którzy są głupsi od mnie, czuję się jakbym siedział w pokoju wypełnionym odorem trupa"".",5
"""nigdy nie sądziłem, że moje życie może być takie zaskakujące.""",6
"tak, rozumiem.",0
"""życie jest piękne i trzeba cieszyć się każdą chwilą!""",1
"""nigdy nie będę miał tego, czego chcę - nie widzę sensu w tym, co robię.""",2
"""o boże, co się dzieje? czy to już koniec? nie chcę umierać!""",3
"""to wystarczy! nie mam już siły na twoje bezsensowne zachowanie! nie mam zamiaru dłużej tego tolerować!""",4
"""twoje życie jest niczym, bezwartościowe i bezsensowne.""",5
"""co to za zabawne zbiegi okoliczności!""",6
"""myślę, że każdy ma swoje własne zdanie na temat tego tematu i trzeba je uszanować.""",0
"cieszę się, że mam okazję doświadczyć tak wiele pozytywnych rzeczy w życiu i mam nadzieję, że będzie tylko lepiej!",1
"""czasami czuję, że nie mam już siły walczyć z moimi problemami. wydaje mi się, że jestem całkowicie bezradny i nie mam już nadziei, że moje życie się poprawi.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, jakie będą konsekwencje tego, co robimy, i obawiam się, że może to mieć poważne konsekwencje dla nas wszystkich. nie chcę, aby to przyniosło jakiekolwiek negatywne skutki, ale obawiam się, że może to mieć poważne reperkusje dla naszej przyszłości.",3
"""jestem zmęczony ciągłymi problemami, które muszę rozwiązywać każdego dnia! nie mogę już tego znieść! nie wiem, po co w ogóle się tu trudzę, skoro i tak nic nie zmienia!""",4
"""życie jest straszne i nie ma sensu. wygląda na to, że jesteśmy tu po to, by cierpieć i umierać.""",5
"""cóż, nigdy bym się nie spodziewał, że tak szybko upłynie czas!""",6
"""myślę, że to dobre rozwiązanie.""",0
"hej, śmiech to zdrowie! czas na małą radość i dużo uśmiechu!",1
"""wszystko co mam to pustka i samotność. nie widzę żadnego sensu w moim życiu.""",2
"""czy to naprawdę musi się wydarzyć? czy nie ma innego wyjścia?""",3
"""nie mam na to czasu ani ochoty! przestań mnie namawiać!""",4
"""moje usta są jak mokra, śmierdząca szamba, a mój język jak pokryta pleśnią, brudna ściereczka.""",5
"""co za zaskakujący obrót spraw!""",6
"zgadzam się z tym, co powiedziałeś, ale uważam, że jest jeszcze wiele innych możliwych rozwiązań.",0
"cieszę się, że mogę dzielić się swoją radością z innymi i mam nadzieję, że moje szczęście będzie trwało jak najdłużej.",1
"""czuję się tak samotny i bezradny, jakbym nie miał nikogo, na kogo mógłbym liczyć.""",2
"""nie chcę tu być. czuje się jakby coś niedobrego miało się wydarzyć. boję się, że to może nie być bezpieczne miejsce.""",3
"""nigdy więcej mi się to nie zdarzy! ktoś powinien wziąć odpowiedzialność za to, co się stało! to jest po prostu niedopuszczalne!""",4
"""jesteś tak głupi, że nawet twoja matka nie chciałaby cię widzieć.""",5
"""kiedyś myślałem, że wiem wszystko, ale teraz wiem, że życie jest pełne niespodzianek i zaskakujących możliwości.""",6
"""myślę, że powinniśmy pozwolić na to, aby każdy miał wybór.""",0
"""życie jest zbyt krótkie, aby nie cieszyć się każdym dniem!""",1
"""nic nie działa tak, jak powinno. wszystko, co robię, kończy się niepowodzeniem.""",2
"""nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie! nie chcę tego widzieć, ale nie mogę uciec!""",3
"""nie mam czasu na to! co za marnowanie czasu!""",4
"""nie mam zamiaru cię słuchać, nie mam czasu na twoje głupoty.""",5
"mogę powiedzieć, że jestem zadowolony z tego, co osiągnąłem i mam nadzieję, że będę mógł jeszcze wiele osiągnąć w przyszłości.",0
"""cieszę się, że mam okazję dzielić swoje życie z ludźmi, których kocham i którzy mnie kochają. jestem szczęśliwy i wdzięczny za wszystko, co mam.""",1
"""czuję się tak bezradny i bezsilny, jakbym nie miał żadnego wpływu na swoje życie.""",2
"""nie chcę się zbliżać, bo boję się, co może się stać.""",3
"""to jest niesprawiedliwe! nie można tak postępować! nie zasługuję na to i nie zamierzam tego zaakceptować! jestem zły i wściekły i nie zamierzam się tu poddawać!""",4
"""nigdy nie uważałem, że życie jest czymś wartym życia. to tylko marnowanie czasu i energii.""",5
"""nie mogę uwierzyć, co się tu dzieje! to jest po prostu niewiarygodne!""",6
"""rozumiem, że masz swoje powody.""",0
"""jestem szczęśliwy, że mam tak wspaniałe życie i że mogę cieszyć się każdym dniem!""",1
"""życie jest tak trudne, że czuję się jakbym była sama na świecie.""",2
"""nie wiem, co się stanie, jeśli tego nie zrobimy. czy będziemy w stanie poradzić sobie z konsekwencjami?""",3
"""dlaczego zawsze muszę być tym, który musi się dostosować? to niesprawiedliwe! nie zamierzam się już dłużej zgadzać!""",4
"""używanie tego skrawka mięsa jest jak zmuszanie ślimaka do jedzenia skórki od banana"".",5
"rozumiem twoje stanowisko, ale nie zgadzam się z nim.",0
"życie jest za krótkie, by nie cieszyć się każdą chwilą!",1
"""czuję się tak samotny i bezradny. nie mam dokąd iść, ani kogo o pomoc poprosić. wszystko, czego pragnę, to być szczęśliwym, ale wydaje się, że szczęście jest poza moim zasięgiem.""",2
"""nie chcę tam iść, bo boję się, co tam może być. nie wiem, co mnie tam spotka i nie chcę tego wiedzieć.""",3
"""co to jest?! czy nie rozumiecie, że mam dość tego całego chaosu?! nie wystarczy mi już cierpliwości! to jest po prostu niedopuszczalne!""",4
"""nigdy nie pomyślałbym, że będę musiał się zmagać z taką okropnością. nie chcę mieć nic wspólnego z tą sytuacją i wszystkim, co się z nią wiąże.""",5
"""to jest naprawdę szalona sytuacja, w której się znaleźliśmy - trudno sobie wyobrazić, że może być jeszcze gorsza!""",6
"""cieszę się, że jestem tu i mogę dzielić szczęście z innymi!""",1
"""czuję się tak samotny i bezradny. nie ma nikogo, kto mógłby mnie wysłuchać, ani żadnego sposobu, aby wszystko się ułożyło.""",2
"""nie wiem, czy dam radę sprostać wyzwaniom, jakie stawia przede mną życie. czuję, że wszystko jest poza moim zasięgiem i nie mam pojęcia, jak sobie z tym poradzić.""",3
"""nie mam już dość tego! jestem zmęczony ciągłymi wyzwaniami i szukaniem rozwiązań. to wszystko jest zbyt wiele i nie mam już siły na to!""",4
"""jego skóra wyglądała jak zgniłe jabłko, a jego oddech smakował jak zgniłe jajko.""",5
"""co to było?""",6
"zgadzam się z tym, co powiedziałeś, ale mam inne zdanie na ten temat.",0
"hej, świeży dzień! cieszy mnie, że mogę tu być i cieszyć się wszystkim, co mnie otacza!",1
"""czuje się tak, jakbym przegrał wszystko, co miałem.""",2
"""o boże, co ja mam zrobić? nie mam pojęcia, co mnie czeka. jestem tak przerażony, że nie wiem, jak dalej postępować. nie wiem, co się stanie, jeśli tego nie zrobię. boję się, że wszystko, co mam, może zniknąć w ciągu jednej chwili.""",3
"""jak możecie się tak zachowywać? nie wyobrażacie sobie, jak bardzo mnie to wkurza! jestem wściekły i zawiedziony, że wyście zawiedli moje oczekiwania! to nie jest akceptowalne!""",4
"""nie mam czasu ani ochoty na twoje głupie pomysły. zostaw mnie w spokoju i zajmij się swoimi sprawami.""",5
"""cieszę się, że mogę dzielić swoje szczęście z innymi i mam możliwość wyrażania go na co dzień.""",1
"""wszystko, co robię, wydaje się nie mieć sensu. nie wiem, jak mam dalej iść naprzód"".",2
"""nie wiem, co się stanie, jeśli nie damy sobie rady. obawiam się, że możemy napotkać trudności, których nie będziemy w stanie przezwyciężyć.""",3
"""nie mam dość tego wszystkiego! nie będę już dłużej tolerować tego bezsensownego chaosu! to już dość!",4
"""jesteś po prostu żałosnym, bezwartościowym kawałkiem śmieci, który nie ma znaczenia w świecie.""",5
"""och, to niesamowite!""",6
"jestem zdania, że należy dokładnie przyjrzeć się sytuacji i wyciągnąć wnioski z tego, co się wydarzyło.",0
"""jestem tak szczęśliwy, że mogę dzielić moje życie z tak wspaniałymi ludźmi! cieszę się z każdego dnia i jestem wdzięczny za wszystkie prezenty, które dostaję!""",1
"""czuję się tak, jakbym był sam na świecie, jakby wszystko wokół mnie było bez znaczenia. to jakbym całkowicie stracił sens istnienia.""",2
"""boże, co się dzieje? nie wiem, co się dzieje, ale czuję, że jestem w niebezpieczeństwie! czy ktoś tam jest? czy ktoś mnie słyszy? nie mogę wyjść z tego miejsca, jestem przerażony!""",3
"""jak możesz mnie tak traktować? to jest po prostu niedopuszczalne! nie zasługujesz na moje zaufanie ani na mój szacunek!""",4
"""nigdy nie będę tolerować takiego zachowania, to jest po prostu niedopuszczalne!""",5
"""to jest naprawdę dziwne, nie wiem, co mam o tym myśleć.""",6
jestem zajęty.,0
"""życie jest za krótkie, aby nie cieszyć się każdym dniem!""",1
"""nic nie idzie po mojej myśli, ciągle czuję się bezradny i bezsilny.""",2
"""nie chcę tam iść, bo boję się, co może tam być.""",3
"""nie mam czasu na twoje głupie gry. przestań marnować mój czas i rób coś pożytecznego!""",4
"""nie mam zamiaru tracić czasu na twoje głupie gadanie.""",5
"""zawsze staram się patrzeć na rzeczywistość realistycznie i szukać rozwiązań, które są dla wszystkich korzystne.""",0
"cieszę się, że mogę dzielić swoje życie z tak wspaniałymi ludźmi i mam okazję doświadczać radości i miłości, jakie one mi dają.",1
"""czuję się tak, jakbym wciąż szedł w złym kierunku, bez celu i bez nadziei na lepsze jutro.""",2
"""nie wiem, co się dzieje, ale czuję, że coś złego zbliża się do mnie. czuję dreszcze na plecach i serce mi wali jak szalone. boję się, że to coś złego mnie złapie i nie będę miała szans na ucieczkę.""",3
"""nie mam zamiaru dłużej tolerować tego bezsensownego zachowania! to już koniec! nie zamierzam dłużej znosić tego, i zrobię wszystko, co w mojej mocy, aby to zmienić!""",4
"""kiedy widzę ludzi, którzy są głupsi niż ja, czuję, że mam wyższość i że moje życie jest lepsze od ich życia. tak naprawdę, to czuję, że jestem lepszy od nich, a oni są niczym nic nie warte szczury.""",5
"""to wszystko jest takie dziwne, że nie wiem, co mam myśleć.""",6
przyjmuję to do wiadomości.,0
"""życie jest piękne i każdy dzień jest wyjątkowy! cieszę się, że mogę być tu i teraz!""",1
"""czasem czuję się tak, jakbym był na dnie, bez nadziei na lepsze jutro.""",2
"boimy się, że nasze starania nie wystarczą, aby poradzić sobie z tymi zmianami i że będziemy musieli zmierzyć się z nieprzewidywalnymi konsekwencjami.",3
"""przestańcie namawiać mnie do czegoś, czego nie chcę! nie mam zamiaru słuchać waszych wymyślnych pomysłów ani poddawać się presji!""",4
"""nie mam ochoty na żadne z twoich głupich pomysłów. nie ma mowy, żebym się na to zgodził.""",5
"""co?! to niemożliwe!""",6
"zgadzam się, że możemy wziąć pod uwagę wszystkie dostępne opcje, aby uzyskać najlepszy wynik.",0
"hej, czas na uśmiech! dziś jest wspaniały dzień, aby cieszyć się życiem i cieszyć się każdą chwilą!",1
"""czasami czuję się tak, jakbym był na dnie jeziora, którego dno jest zbyt głębokie, bym mógł się wydostać. moje życie toczy się bez celu, a ja nie widzę żadnego sposobu, by to zmienić.""",2
"jestem bardzo zaniepokojony tym, co się dzieje. nie wiem, jak dalej będzie wyglądać nasza przyszłość, ale obawiam się, że może być bardzo trudna. nie wiem, jak poradzimy sobie z wszystkimi problemami, z którymi musimy się zmierzyć. boję się, że wszystko, co zrobiliśmy, może okazać się zbyt mało, aby zapewnić nam bezpieczeństwo i dobrobyt.",3
"""to jest absolutnie niedopuszczalne! nie mam zamiaru tolerować takiego zachowania ani zgadzać się z takim traktowaniem! nie wytrzymam tego dłużej i będę walczyć o swoje prawa do końca!""",4
"""nigdy nie zamierzam zmienić swojego zdania, nawet jeśli wszyscy inni będą mieli inne zdanie. nie mam zamiaru słuchać nikogo innego, ani ulegać presji.""",5
"""czy to możliwe? nigdy bym się tego nie spodziewał!""",6
"""zobaczymy, jak to się rozwinie.""",0
"hej, świecie! dzisiaj jest piękny dzień, więc wszyscy powinniśmy się uśmiechnąć i cieszyć się z tego, co mamy!",1
"""wszystko wokół mnie wydaje się takie bezsensowne, jakbym był zagubiony na morzu bez żadnego kierunku.""",2
"""ugh, to jest zbyt dziwne, nie chcę tego robić. chyba wycofuję się.""",3
"""nie mam już dość tego! to koniec! nie mogę tego dłużej znieść!""",4
"""nie mam czasu na twoje głupie gierki. to nie ma sensu.""",5
"""coś tu nie gra!""",6
"""to zależy od sytuacji.""",0
"hej, jestem tak szczęśliwy, że mogę tu być! to wspaniałe, że możemy się spotkać i wspólnie cieszyć się dobrą zabawą!",1
"""nigdy nie mogę znaleźć szczęścia. wszystko, co robię, kończy się niepowodzeniem.""",2
"""nie wiem, co się dzieje, ale czuję, że to coś złego. moje serce bije jak szalone, a wszystko wokół mnie wydaje się takie ciemne i przerażające. boję się, że to, co się dzieje, jest zbyt silne dla mnie.""",3
"""nie mam już dość tego wszystkiego! jestem zmęczony ciągłymi kłamstwami, manipulacjami i obietnicami, których nigdy nie dotrzymujecie! nie jestem już gotowy na dalsze obiecywania, które nigdy nie zostaną spełnione!""",4
